date,spy_close,sso_close,sma200,spread,buy_threshold,sell_threshold,spy_20d_volatility,trend_signal,trend_state,signal,position,target_spy_pct,target_sso_pct,target_cash_pct,reason,spy_daily_return,sso_daily_return,strategy_return,strategy_value,spy_benchmark_value,strategy_drawdown,spy_drawdown,spread_cycle,cycle_high_floor,cycle_max_spread,cycle_max_date,in_cycle_high_range,vix_close
2025-12-10,681.92041,58.512188,612.128451,0.114015,618.249735,606.007166,0.128942,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.89%, at or below 15%; target 100% SSO.",0.006632,0.012556,0.012556,14400.426382,7877.76147,-0.011599,0.0,32,0.114346,0.135231,2025-10-28,False,15.77
2025-12-11,683.507202,58.790493,612.623323,0.115705,618.749556,606.49709,0.12913,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.91%, at or below 15%; target 100% SSO.",0.002327,0.004756,0.004756,14468.919999,7896.092596,-0.006898,0.0,32,0.114346,0.135231,2025-10-28,True,14.85
2025-12-12,676.158081,57.488453,613.1281,0.102801,619.259381,606.996819,0.120261,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.03%, at or below 15%; target 100% SSO.",-0.010752,-0.022147,-0.022147,14148.475093,7811.193212,-0.028892,-0.010752,32,0.114346,0.135231,2025-10-28,False,15.74
2025-12-15,675.136536,57.319481,613.582888,0.100318,619.718717,607.447059,0.120491,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.05%, at or below 15%; target 100% SSO.",-0.001511,-0.002939,-0.002939,14106.889414,7799.391994,-0.031747,-0.012247,32,0.114346,0.135231,2025-10-28,False,16.5
2025-12-16,673.29187,56.991489,614.079627,0.096424,620.220423,607.938831,0.115407,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.54%, at or below 15%; target 100% SSO.",-0.002732,-0.005722,-0.005722,14026.167475,7778.081832,-0.037287,-0.014945,32,0.114346,0.135231,2025-10-28,False,16.48
2025-12-17,665.88324,55.719273,614.57329,0.083489,620.719023,608.427558,0.118552,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.86%, at or below 15%; target 100% SSO.",-0.011004,-0.022323,-0.022323,13713.062377,7692.494977,-0.058778,-0.025785,32,0.114346,0.135231,2025-10-28,False,17.620001
2025-12-18,670.911499,56.554165,615.061617,0.090804,621.212234,608.911001,0.120491,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.05%, at or below 15%; target 100% SSO.",0.007551,0.014984,0.014984,13918.537598,7750.583028,-0.044675,-0.018428,32,0.114346,0.135231,2025-10-28,False,16.870001
2025-12-19,676.99231,57.558029,615.631227,0.099672,621.78754,609.474915,0.107005,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.70%, at or below 15%; target 100% SSO.",0.009064,0.01775,0.01775,14165.598497,7820.830485,-0.027717,-0.009532,32,0.114346,0.135231,2025-10-28,False,14.91
2025-12-22,681.2099,58.273651,616.206146,0.10549,622.368207,610.044084,0.104234,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.42%, at or below 15%; target 100% SSO.",0.00623,0.012433,0.012433,14341.720115,7869.55343,-0.015629,-0.003361,32,0.114346,0.135231,2025-10-28,False,14.08
2025-12-23,684.323303,58.770611,616.872039,0.109344,623.04076,610.703319,0.093611,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.36%, at or below 15%; target 100% SSO.",0.00457,0.008528,0.008528,14464.026793,7905.520455,-0.007234,0.0,32,0.114346,0.135231,2025-10-28,False,14.0
2025-12-24,686.73053,59.174934,617.572877,0.111983,623.748606,611.397148,0.089319,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.93%, at or below 15%; target 100% SSO.",0.003518,0.00688,0.00688,14563.534813,7933.329502,-0.000404,0.0,32,0.114346,0.135231,2025-10-28,False,13.47
2025-12-26,686.660889,59.135101,618.258865,0.110637,624.441454,612.076277,0.086907,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.69%, at or below 15%; target 100% SSO.",-0.000101,-0.000673,-0.000673,14553.731502,7932.524986,-0.001077,-0.000101,32,0.114346,0.135231,2025-10-28,False,13.6
2025-12-29,684.213867,58.716835,618.969241,0.105409,625.158933,612.779549,0.086583,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.66%, at or below 15%; target 100% SSO.",-0.003564,-0.007073,-0.007073,14450.792042,7904.256216,-0.008142,-0.003665,32,0.114346,0.135231,2025-10-28,False,14.2
2025-12-30,683.378357,58.557491,619.619448,0.1029,625.815643,613.423254,0.08479,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.48%, at or below 15%; target 100% SSO.",-0.001221,-0.002714,-0.002714,14411.575981,7894.604135,-0.010834,-0.004881,32,0.114346,0.135231,2025-10-28,False,14.33
2025-12-31,678.315247,57.681118,620.223005,0.093663,626.425235,614.020775,0.089307,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.93%, at or below 15%; target 100% SSO.",-0.007409,-0.014966,-0.014966,14195.891874,7836.113474,-0.025638,-0.012254,32,0.114346,0.135231,2025-10-28,False,14.95
2026-01-02,679.558594,57.860378,620.862913,0.094539,627.071542,614.654283,0.0887,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.87%, at or below 15%; target 100% SSO.",0.001833,0.003108,0.003108,14240.00959,7850.477016,-0.02261,-0.010444,32,0.114346,0.135231,2025-10-28,False,14.51
2026-01-05,684.084534,58.637165,621.495414,0.100707,627.710368,615.28046,0.091697,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.17%, at or below 15%; target 100% SSO.",0.00666,0.013425,0.013425,14431.184481,7902.762114,-0.009488,-0.003853,32,0.114346,0.135231,2025-10-28,False,14.9
2026-01-06,688.152954,59.324318,622.15632,0.106077,628.377883,615.934756,0.093676,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.37%, at or below 15%; target 100% SSO.",0.005947,0.011719,0.011719,14600.299576,7949.7618,0.0,0.0,32,0.114346,0.135231,2025-10-28,False,14.75
2026-01-07,685.934753,58.935928,622.805217,0.101363,629.033269,616.577165,0.093791,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.38%, at or below 15%; target 100% SSO.",-0.003223,-0.006547,-0.006547,14504.713069,7924.136441,-0.006547,-0.003223,32,0.114346,0.135231,2025-10-28,False,15.38
2026-01-08,685.865112,58.886131,623.403967,0.100194,629.638006,617.169927,0.093673,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.37%, at or below 15%; target 100% SSO.",-0.000102,-0.000845,-0.000845,14492.457522,7923.331924,-0.007386,-0.003325,32,0.114346,0.135231,2025-10-28,False,15.45
2026-01-09,690.401001,59.652958,624.018592,0.106379,630.258778,617.778406,0.093657,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.37%, at or below 15%; target 100% SSO.",0.006613,0.013022,0.013022,14681.181116,7975.731953,0.0,0.0,32,0.114346,0.135231,2025-10-28,False,14.49
2026-01-12,691.485229,59.832214,624.672511,0.106956,630.919236,618.425786,0.093514,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 9.35%, at or below 15%; target 100% SSO.",0.00157,0.003005,0.003005,14725.297893,7988.257306,0.0,0.0,32,0.114346,0.135231,2025-10-28,False,15.12
2026-01-13,690.1026,59.573288,625.326963,0.103587,631.580233,619.073693,0.084114,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.41%, at or below 15%; target 100% SSO.",-0.002,-0.004328,-0.004328,14661.573555,7972.284731,-0.004328,-0.002,32,0.114346,0.135231,2025-10-28,False,15.98
2026-01-14,686.710632,59.015594,626.020762,0.096945,632.28097,619.760555,0.08632,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.63%, at or below 15%; target 100% SSO.",-0.004915,-0.009361,-0.009361,14524.319691,7933.099641,-0.013648,-0.006905,32,0.114346,0.135231,2025-10-28,False,16.75
2026-01-15,688.580688,59.294445,626.705521,0.098731,632.972576,620.438466,0.085473,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 8.55%, at or below 15%; target 100% SSO.",0.002723,0.004725,0.004725,14592.947562,7954.703124,-0.008988,-0.0042,32,0.114346,0.135231,2025-10-28,False,15.84
2026-01-16,688.003723,59.174934,627.379604,0.096631,633.653401,621.105808,0.073033,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 7.30%, at or below 15%; target 100% SSO.",-0.000838,-0.002016,-0.002016,14563.534813,7948.037837,-0.010985,-0.005035,32,0.114346,0.135231,2025-10-28,False,15.86
2026-01-20,673.998169,56.754959,627.966156,0.073303,634.245818,621.686495,0.103805,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.38%, at or below 15%; target 100% SSO.",-0.020357,-0.040895,-0.040895,13967.955035,7786.24122,-0.051431,-0.025289,32,0.114346,0.135231,2025-10-28,False,20.09
2026-01-21,681.776855,58.039635,628.728771,0.084374,635.016059,622.441484,0.10692,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.69%, at or below 15%; target 100% SSO.",0.011541,0.022635,0.022635,14284.126367,7876.103081,-0.02996,-0.01404,32,0.114346,0.135231,2025-10-28,False,16.9
2026-01-22,685.337952,58.637165,629.664113,0.088418,635.960754,623.367472,0.106247,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.62%, at or below 15%; target 100% SSO.",0.005223,0.010295,0.010295,14431.184481,7917.241997,-0.019973,-0.00889,32,0.114346,0.135231,2025-10-28,False,15.64
2026-01-23,685.586548,58.657082,630.605135,0.087188,636.911186,624.299083,0.105059,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.51%, at or below 15%; target 100% SSO.",0.000363,0.00034,0.00034,14436.086137,7920.113859,-0.01964,-0.00853,32,0.114346,0.135231,2025-10-28,False,16.09
2026-01-26,689.068054,59.264565,631.602516,0.090984,637.918541,625.286491,0.105873,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.59%, at or below 15%; target 100% SSO.",0.005078,0.010357,0.010357,14585.593671,7960.333328,-0.009487,-0.003496,32,0.114346,0.135231,2025-10-28,False,16.15
2026-01-27,691.813477,59.742588,632.356541,0.094024,638.680106,626.032976,0.106713,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.67%, at or below 15%; target 100% SSO.",0.003984,0.008066,0.008066,14703.239974,7992.04932,-0.001498,0.0,32,0.114346,0.135231,2025-10-28,False,16.35
2026-01-28,691.743835,59.702751,633.22875,0.092407,639.561038,626.896463,0.105712,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.57%, at or below 15%; target 100% SSO.",-0.000101,-0.000667,-0.000667,14693.435724,7991.244804,-0.002164,-0.000101,32,0.114346,0.135231,2025-10-28,False,16.35
2026-01-29,690.371155,59.433865,634.047945,0.088831,640.388425,627.707466,0.105918,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.59%, at or below 15%; target 100% SSO.",-0.001984,-0.004504,-0.004504,14627.260089,7975.38716,-0.006658,-0.002085,32,0.114346,0.135231,2025-10-28,False,16.879999
2026-01-30,688.312073,59.045475,634.831305,0.084244,641.179618,628.482992,0.102632,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.26%, at or below 15%; target 100% SSO.",-0.002983,-0.006535,-0.006535,14531.673582,7951.59999,-0.013149,-0.005061,32,0.114346,0.135231,2025-10-28,False,17.440001
2026-02-02,691.733948,59.662914,635.639219,0.088249,641.995611,629.282827,0.10367,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.37%, at or below 15%; target 100% SSO.",0.004971,0.010457,0.010457,14683.631475,7991.130578,-0.00283,-0.000115,32,0.114346,0.135231,2025-10-28,False,16.34
2026-02-03,685.88501,58.627205,636.47681,0.077628,642.841578,630.112041,0.106396,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.64%, at or below 15%; target 100% SSO.",-0.008455,-0.017359,-0.017359,14428.733184,7923.561786,-0.02014,-0.008569,32,0.114346,0.135231,2025-10-28,False,18.0
2026-02-04,682.562683,58.039635,637.29409,0.071033,643.667031,630.92115,0.105493,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 10.55%, at or below 15%; target 100% SSO.",-0.004844,-0.010022,-0.010022,14284.126367,7885.181212,-0.02996,-0.013372,32,0.114346,0.135231,2025-10-28,False,18.639999
2026-02-05,674.037964,56.575703,638.130529,0.05627,644.511834,631.749223,0.113613,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.36%, at or below 15%; target 100% SSO.",-0.012489,-0.025223,-0.025223,13923.838258,7786.700944,-0.054427,-0.025694,32,0.114346,0.135231,2025-10-28,False,21.77
2026-02-06,686.969238,58.766624,638.9657,0.075127,645.355357,632.576043,0.13408,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.41%, at or below 15%; target 100% SSO.",0.019185,0.038725,0.038725,14463.045711,7936.087139,-0.01781,-0.007002,32,0.114346,0.135231,2025-10-28,False,20.370001
2026-02-09,690.281677,59.284481,639.777151,0.078941,646.174923,633.37938,0.133075,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.31%, at or below 15%; target 100% SSO.",0.004822,0.008812,0.008812,14590.495326,7974.353487,-0.009154,-0.002214,32,0.114346,0.135231,2025-10-28,False,17.360001
2026-02-10,688.461304,58.975761,640.523932,0.074841,646.929171,634.118692,0.133265,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.33%, at or below 15%; target 100% SSO.",-0.002637,-0.005207,-0.005207,14514.51638,7953.323953,-0.014314,-0.004845,32,0.114346,0.135231,2025-10-28,False,17.790001
2026-02-11,688.302185,58.945881,641.250441,0.073375,647.662945,634.837937,0.133094,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.31%, at or below 15%; target 100% SSO.",-0.000231,-0.000507,-0.000507,14507.162488,7951.485764,-0.014814,-0.005075,32,0.114346,0.135231,2025-10-28,False,17.65
2026-02-12,677.668701,57.123432,641.922747,0.055686,648.341975,635.50352,0.143032,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.30%, at or below 15%; target 100% SSO.",-0.015449,-0.030917,-0.030917,14058.639887,7828.644376,-0.045273,-0.020446,32,0.114346,0.135231,2025-10-28,False,20.82
2026-02-13,678.146118,57.133389,642.580332,0.055348,649.006135,636.154528,0.142585,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.26%, at or below 15%; target 100% SSO.",0.000704,0.000174,0.000174,14061.090245,7834.159649,-0.045107,-0.019756,32,0.114346,0.135231,2025-10-28,False,20.6
2026-02-17,679.240295,57.312645,643.242302,0.055963,649.674725,636.809879,0.142824,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.28%, at or below 15%; target 100% SSO.",0.001613,0.003138,0.003138,14105.207022,7846.799932,-0.042111,-0.018174,32,0.114346,0.135231,2025-10-28,False,20.290001
2026-02-18,682.662109,57.890255,643.902004,0.060196,650.341024,637.462984,0.123358,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.34%, at or below 15%; target 100% SSO.",0.005038,0.010078,0.010078,14247.362542,7886.329816,-0.032457,-0.013228,32,0.114346,0.135231,2025-10-28,False,19.620001
2026-02-19,680.861633,57.581535,644.511828,0.056399,650.956947,638.06671,0.116878,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.69%, at or below 15%; target 100% SSO.",-0.002637,-0.005333,-0.005333,14171.383596,7865.530143,-0.037617,-0.015831,32,0.114346,0.135231,2025-10-28,False,20.23
2026-02-20,685.785583,58.398151,645.162297,0.062966,651.61392,638.710674,0.118287,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.83%, at or below 15%; target 100% SSO.",0.007232,0.014182,0.014182,14372.36086,7922.413182,-0.023968,-0.008713,32,0.114346,0.135231,2025-10-28,False,19.09
2026-02-23,678.782776,57.193142,645.800975,0.051071,652.258985,639.342966,0.123756,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.38%, at or below 15%; target 100% SSO.",-0.010211,-0.020634,-0.020634,14075.79615,7841.514521,-0.044108,-0.018836,32,0.114346,0.135231,2025-10-28,False,21.01
2026-02-24,683.716492,58.029678,646.452735,0.057643,652.917262,639.988208,0.125293,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.53%, at or below 15%; target 100% SSO.",0.007268,0.014627,0.014627,14281.676008,7898.510376,-0.030127,-0.011704,32,0.114346,0.135231,2025-10-28,False,19.549999
2026-02-25,689.485901,58.975761,647.114063,0.065478,653.585204,640.642922,0.128302,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.83%, at or below 15%; target 100% SSO.",0.008438,0.016303,0.016303,14514.51638,7965.160426,-0.014314,-0.003364,32,0.114346,0.135231,2025-10-28,False,17.93
2026-02-26,685.656189,58.318485,647.759792,0.058504,654.23739,641.282195,0.129734,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.97%, at or below 15%; target 100% SSO.",-0.005554,-0.011145,-0.011145,14352.754238,7920.918375,-0.0253,-0.0089,32,0.114346,0.135231,2025-10-28,False,18.629999
2026-02-27,682.363708,57.770748,648.297103,0.052548,654.780074,641.814132,0.13057,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.06%, at or below 15%; target 100% SSO.",-0.004802,-0.009392,-0.009392,14217.950732,7882.882594,-0.034454,-0.013659,32,0.114346,0.135231,2025-10-28,False,19.860001
2026-03-02,682.751709,57.790668,648.817371,0.052302,655.305545,642.329198,0.130301,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.03%, at or below 15%; target 100% SSO.",0.000569,0.000345,0.000345,14222.853326,7887.364899,-0.034121,-0.013099,32,0.114346,0.135231,2025-10-28,False,21.440001
2026-03-03,676.733704,56.764915,649.303851,0.042245,655.79689,642.810813,0.131979,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.20%, at or below 15%; target 100% SSO.",-0.008814,-0.017749,-0.017749,13970.405394,7817.842987,-0.051265,-0.021797,32,0.114346,0.135231,2025-10-28,False,23.57
2026-03-04,681.50824,57.571579,649.800053,0.048797,656.298054,643.302053,0.13194,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.19%, at or below 15%; target 100% SSO.",0.007055,0.014211,0.014211,14168.933238,7872.999947,-0.037783,-0.014896,32,0.114346,0.135231,2025-10-28,False,21.15
2026-03-05,677.708496,56.924259,650.258816,0.042213,656.761404,643.756227,0.1323,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.23%, at or below 15%; target 100% SSO.",-0.005575,-0.011244,-0.011244,14009.621454,7829.1041,-0.048602,-0.020388,32,0.114346,0.135231,2025-10-28,False,23.75
2026-03-06,668.825684,55.390606,650.669959,0.027903,657.176659,644.16326,0.13307,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.31%, at or below 15%; target 100% SSO.",-0.013107,-0.026942,-0.026942,13632.174265,7726.487024,-0.074234,-0.033228,32,0.114346,0.135231,2025-10-28,False,29.49
2026-03-09,674.68457,56.366566,651.120258,0.03619,657.631461,644.609056,0.116934,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.69%, at or below 15%; target 100% SSO.",0.00876,0.01762,0.01762,13872.367589,7794.170747,-0.057923,-0.024759,32,0.114346,0.135231,2025-10-28,False,25.5
2026-03-10,673.600281,56.137516,651.614393,0.033741,658.130537,645.098249,0.11499,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.50%, at or below 15%; target 100% SSO.",-0.001607,-0.004064,-0.004064,13815.996204,7781.644689,-0.061751,-0.026327,32,0.114346,0.135231,2025-10-28,False,24.93
2026-03-11,672.754822,56.018013,652.103167,0.031669,658.624198,645.582135,0.114865,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 11.49%, at or below 15%; target 100% SSO.",-0.001255,-0.002129,-0.002129,13786.585332,7771.877678,-0.063748,-0.027549,32,0.114346,0.135231,2025-10-28,False,24.23
2026-03-12,662.539062,54.285183,652.560485,0.015291,659.08609,646.03488,0.125123,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.51%, at or below 15%; target 100% SSO.",-0.015185,-0.030933,-0.030933,13360.118772,7653.861978,-0.09271,-0.042315,32,0.114346,0.135231,2025-10-28,False,27.290001
2026-03-13,658.789001,53.657787,652.939688,0.008958,659.469085,646.410292,0.115493,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"No action: SPY is between the bands, so the prior SSO position persists. Volatility is 11.55%, at or below 15%; target 100% SSO.",-0.00566,-0.011557,-0.011557,13205.710521,7610.54008,-0.103196,-0.047736,32,0.114346,0.135231,2025-10-28,False,27.190001
2026-03-16,665.493408,54.723373,653.369277,0.018556,659.90297,646.835584,0.122453,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.25%, at or below 15%; target 100% SSO.",0.010177,0.019859,0.019859,13467.961765,7687.991519,-0.085386,-0.038045,32,0.114346,0.135231,2025-10-28,False,23.51
2026-03-17,667.244019,55.022137,653.796179,0.020569,660.334141,647.258217,0.122784,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.28%, at or below 15%; target 100% SSO.",0.002631,0.00546,0.00546,13541.490353,7708.215127,-0.080393,-0.035515,32,0.114346,0.135231,2025-10-28,False,22.370001
2026-03-18,657.933533,53.508404,654.179783,0.005738,660.721581,647.637985,0.129028,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"No action: SPY is between the bands, so the prior SSO position persists. Volatility is 12.90%, at or below 15%; target 100% SSO.",-0.013954,-0.027511,-0.027511,13168.945758,7600.657433,-0.105692,-0.048973,32,0.114346,0.135231,2025-10-28,False,25.09
2026-03-19,656.312195,53.19968,654.538911,0.002709,661.0843,647.993521,0.129014,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"No action: SPY is between the bands, so the prior SSO position persists. Volatility is 12.90%, at or below 15%; target 100% SSO.",-0.002464,-0.00577,-0.00577,13092.965873,7581.927222,-0.110852,-0.051316,32,0.114346,0.135231,2025-10-28,False,24.059999
2026-03-20,646.903442,51.646114,654.834329,-0.012111,661.382672,648.285985,0.131669,Sell to Cash,Cash,Move to Cash,Cash,0.0,0.0,1.0,Sell SSO: SPY adjusted close is below SMA200 × 0.99.,-0.014336,-0.029203,-0.029203,12710.617968,7473.234321,-0.136818,-0.064916,32,0.114346,0.135231,2025-10-28,False,26.780001
2026-03-23,653.695923,52.741577,655.164499,-0.002242,661.716144,648.612854,0.136802,No Action,Cash,No Action,Cash,0.0,0.0,1.0,"No action: SPY is between the bands, so the prior Cash position persists.",0.0105,0.021211,0.0,12710.617968,7551.703216,-0.136818,-0.055098,,,,,,26.15
2026-03-24,651.501587,52.373104,655.497897,-0.006097,662.052876,648.942918,0.132545,No Action,Cash,No Action,Cash,0.0,0.0,1.0,"No action: SPY is between the bands, so the prior Cash position persists.",-0.003357,-0.006986,0.0,12710.617968,7526.353549,-0.136818,-0.05827,,,,,,26.950001
2026-03-25,655.132202,52.936001,655.819421,-0.001048,662.377615,649.261227,0.129806,No Action,Cash,No Action,Cash,0.0,0.0,1.0,"No action: SPY is between the bands, so the prior Cash position persists.",0.005573,0.010748,0.0,12710.617968,7568.295571,-0.136818,-0.053022,,,,,,25.33
2026-03-26,643.432373,51.059685,656.079783,-0.019277,662.640581,649.518985,0.140526,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,-0.017859,-0.035445,0.0,12710.617968,7433.135424,-0.136818,-0.069934,,,,,,27.440001
2026-03-27,632.460632,49.283176,656.268522,-0.036278,662.831207,649.705837,0.148929,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,-0.017052,-0.034793,0.0,12710.617968,7306.386386,-0.136818,-0.085793,,,,,,31.049999
2026-03-30,630.346069,48.963802,656.455169,-0.039773,663.019721,649.890617,0.14807,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,-0.003343,-0.00648,0.0,12710.617968,7281.958281,-0.136818,-0.08885,,,,,,30.610001
